Hour,Load (kW),Load (%),PV
3400,1710,0.95,0.144
3401,1477,0.82,0.041
3402,1450,0.81,0
3403,1500,0.83,0
3404,1620,0.9,0
3405,1550,0.86,0
3406,1120,0.62,0
3407,1050,0.58,0
3408,1030,0.57,0
3409,954,0.53,0
3410,940,0.52,0
3411,907,0.5,0
3412,930,0.52,0
3413,946,0.53,0
3414,924,0.51,0.042
3415,997,0.55,0.114
3416,1200,0.67,0.189
3417,1597,0.89,0.26
3418,1721,0.96,0.327
3419,1686,0.94,0.369
3420,1600,0.89,0.385
3421,1750,0.97,0.382
3422,1800,1,0.346
3423,1760,0.98,0.28
3424,1710,0.95,0.174
3425,1477,0.82,0.049
3426,1450,0.81,0
3427,1500,0.83,0
3428,1620,0.9,0
3429,1550,0.86,0
3430,1120,0.62,0
3431,1050,0.58,0
3432,1030,0.57,0
3433,954,0.53,0
3434,940,0.52,0
3435,907,0.5,0
3436,930,0.52,0
3437,946,0.53,0.001
3438,924,0.51,0.086
3439,997,0.55,0.242
3440,1200,0.67,0.394
3441,1597,0.89,0.516
3442,1721,0.96,0.604
3443,1686,0.94,0.638
3444,1600,0.89,0.625
3445,1750,0.97,0.576
3446,1800,1,0.487
3447,1760,0.98,0.362
3448,1710,0.95,0.208
3449,1477,0.82,0.053
3450,1450,0.81,0
3451,1500,0.83,0
3452,1620,0.9,0
3453,1550,0.86,0
3454,1120,0.62,0
3455,1050,0.58,0
3456,1030,0.57,0
3457,954,0.53,0
3458,940,0.52,0
3459,907,0.5,0
3460,930,0.52,0
3461,946,0.53,0
3462,924,0.51,0.053
3463,997,0.55,0.133
3464,1200,0.67,0.202
3465,1597,0.89,0.255
3466,1721,0.96,0.302
3467,1686,0.94,0.339
3468,1600,0.89,0.339
3469,1750,0.97,0.303
3470,1800,1,0.233
3471,1760,0.98,0.161
3472,1710,0.95,0.089
3473,1477,0.82,0.022
3474,1450,0.81,0
3475,1500,0.83,0
3476,1620,0.9,0
3477,1550,0.86,0
3478,1120,0.62,0
3479,1050,0.58,0
3480,1030,0.57,0
3481,954,0.53,0
3482,940,0.52,0
3483,907,0.5,0
3484,930,0.52,0
3485,946,0.53,0
3486,924,0.51,0.046
3487,997,0.55,0.118
3488,1200,0.67,0.198
3489,1597,0.89,0.298
3490,1721,0.96,0.406
3491,1686,0.94,0.457
3492,1600,0.89,0.459
3493,1750,0.97,0.422
3494,1800,1,0.355
3495,1760,0.98,0.26
3496,1710,0.95,0.149
3497,1477,0.82,0.041
3498,1450,0.81,0
3499,1500,0.83,0
3500,1620,0.9,0
3501,1550,0.86,0
3502,1120,0.62,0
3503,1050,0.58,0
3504,1030,0.57,0
3505,954,0.53,0
3506,940,0.52,0
3507,907,0.5,0
3508,930,0.52,0
3509,946,0.53,0.001
3510,924,0.51,0.062
3511,997,0.55,0.174
3512,1200,0.67,0.297
3513,1597,0.89,0.401
3514,1721,0.96,0.47
3515,1686,0.94,0.5
3516,1600,0.89,0.471
3517,1750,0.97,0.414
3518,1800,1,0.332
3519,1760,0.98,0.23
3520,1710,0.95,0.125
3521,1477,0.82,0.034
3522,1450,0.81,0
3523,1500,0.83,0
3524,1620,0.9,0
3525,1550,0.86,0
3526,1120,0.62,0
3527,1050,0.58,0
3528,1030,0.57,0
3529,954,0.53,0
3530,940,0.52,0
3531,907,0.5,0
3532,930,0.52,0
3533,946,0.53,0
3534,924,0.51,0.053
3535,997,0.55,0.154
3536,1200,0.67,0.257
3537,1597,0.89,0.347
3538,1721,0.96,0.406
3539,1686,0.94,0.448
3540,1600,0.89,0.463
3541,1750,0.97,0.438
3542,1800,1,0.387
3543,1760,0.98,0.298
3544,1710,0.95,0.183
3545,1477,0.82,0.052
3546,1450,0.81,0
3547,1500,0.83,0
3548,1620,0.9,0
3549,1550,0.86,0
3550,1120,0.62,0
3551,1050,0.58,0
3552,1030,0.57,0
3553,954,0.53,0
3554,940,0.52,0
3555,907,0.5,0
3556,930,0.52,0
3557,946,0.53,0.001
3558,924,0.51,0.088
3559,997,0.55,0.244
3560,1200,0.67,0.387
3561,1597,0.89,0.509
3562,1721,0.96,0.599
3563,1686,0.94,0.641
3564,1600,0.89,0.639
3565,1750,0.97,0.597
3566,1800,1,0.516
3567,1760,0.98,0.388
3568,1710,0.95,0.224
3569,1477,0.82,0.06
3570,1450,0.81,0
3571,1500,0.83,0
3572,1620,0.9,0
3573,1550,0.86,0
3574,1120,0.62,0
3575,1050,0.58,0
3576,1030,0.57,0
3577,954,0.53,0
3578,940,0.52,0
3579,907,0.5,0
3580,930,0.52,0
3581,946,0.53,0.002
3582,924,0.51,0.092
3583,997,0.55,0.235
3584,1200,0.67,0.354
3585,1597,0.89,0.442
3586,1721,0.96,0.519
3587,1686,0.94,0.575
3588,1600,0.89,0.594
3589,1750,0.97,0.555
3590,1800,1,0.459
3591,1760,0.98,0.337
3592,1710,0.95,0.19
3593,1477,0.82,0.051
3594,1450,0.81,0
3595,1500,0.83,0
3596,1620,0.9,0
3597,1550,0.86,0
3598,1120,0.62,0
3599,1050,0.58,0
3600,1030,0.57,0
3601,954,0.53,0
3602,940,0.52,0
3603,907,0.5,0
3604,930,0.52,0
3605,946,0.53,0
3606,924,0.51,0.036
3607,997,0.55,0.104
3608,1200,0.67,0.181
3609,1597,0.89,0.252
3610,1721,0.96,0.313
3611,1686,0.94,0.33
3612,1600,0.89,0.328
3613,1750,0.97,0.284
3614,1800,1,0.229
3615,1760,0.98,0.181
3616,1710,0.95,0.108
3617,1477,0.82,0.031
3618,1450,0.81,0
3619,1500,0.83,0
3620,1620,0.9,0
3621,1550,0.86,0
3622,1120,0.62,0
3623,1050,0.58,0
3624,1030,0.57,0
3625,954,0.53,0
3626,940,0.52,0
3627,907,0.5,0
3628,930,0.52,0
3629,946,0.53,0.002
3630,924,0.51,0.085
3631,997,0.55,0.219
3632,1200,0.67,0.35
3633,1597,0.89,0.445
3634,1721,0.96,0.519
3635,1686,0.94,0.569
3636,1600,0.89,0.611
3637,1750,0.97,0.581
3638,1800,1,0.503
3639,1760,0.98,0.383
3640,1710,0.95,0.228
3641,1477,0.82,0.065
3642,1450,0.81,0
3643,1500,0.83,0
3644,1620,0.9,0
3645,1550,0.86,0
3646,1120,0.62,0
3647,1050,0.58,0
3648,1030,0.57,0
3649,954,0.53,0
3650,940,0.52,0
3651,907,0.5,0
3652,930,0.52,0
3653,946,0.53,0
3654,924,0.51,0.05
3655,997,0.55,0.139
3656,1200,0.67,0.274
3657,1597,0.89,0.432
3658,1721,0.96,0.556
3659,1686,0.94,0.601
3660,1600,0.89,0.594
3661,1750,0.97,0.537
3662,1800,1,0.454
3663,1760,0.98,0.346
3664,1710,0.95,0.2
3665,1477,0.82,0.053
3666,1450,0.81,0
3667,1500,0.83,0
3668,1620,0.9,0
3669,1550,0.86,0
3670,1120,0.62,0
3671,1050,0.58,0
3672,1030,0.57,0
3673,954,0.53,0
3674,940,0.52,0
3675,907,0.5,0
3676,930,0.52,0
3677,946,0.53,0.001
3678,924,0.51,0.099
3679,997,0.55,0.27
3680,1200,0.67,0.436
3681,1597,0.89,0.555
3682,1721,0.96,0.579
3683,1686,0.94,0.621
3684,1600,0.89,0.65
3685,1750,0.97,0.598
3686,1800,1,0.472
3687,1760,0.98,0.324
3688,1710,0.95,0.175
3689,1477,0.82,0.043
3690,1450,0.81,0
3691,1500,0.83,0
3692,1620,0.9,0
3693,1550,0.86,0
3694,1120,0.62,0
3695,1050,0.58,0
3696,1030,0.57,0
3697,954,0.53,0
3698,940,0.52,0
3699,907,0.5,0
3700,930,0.52,0
3701,946,0.53,0
3702,924,0.51,0.035
3703,997,0.55,0.111
3704,1200,0.67,0.187
3705,1597,0.89,0.265
3706,1721,0.96,0.332
3707,1686,0.94,0.398
3708,1600,0.89,0.426
3709,1750,0.97,0.423
3710,1800,1,0.375
3711,1760,0.98,0.258
3712,1710,0.95,0.136
3713,1477,0.82,0.033
3714,1450,0.81,0
3715,1500,0.83,0
3716,1620,0.9,0
3717,1550,0.86,0
3718,1120,0.62,0
3719,1050,0.58,0
3720,1030,0.57,0
3721,954,0.53,0
3722,940,0.52,0
3723,907,0.5,0
3724,930,0.52,0
3725,946,0.53,0
3726,924,0.51,0.043
3727,997,0.55,0.124
3728,1200,0.67,0.202
3729,1597,0.89,0.278
3730,1721,0.96,0.341
3731,1686,0.94,0.382
3732,1600,0.89,0.395
3733,1750,0.97,0.356
3734,1800,1,0.278
3735,1760,0.98,0.2
3736,1710,0.95,0.11
3737,1477,0.82,0.029
3738,1450,0.81,0
3739,1500,0.83,0
3740,1620,0.9,0
3741,1550,0.86,0
3742,1120,0.62,0
3743,1050,0.58,0
3744,1030,0.57,0
3745,954,0.53,0
3746,940,0.52,0
3747,907,0.5,0
3748,930,0.52,0
3749,946,0.53,0
3750,924,0.51,0.038
3751,997,0.55,0.107
3752,1200,0.67,0.175
3753,1597,0.89,0.245
3754,1721,0.96,0.288
3755,1686,0.94,0.309
3756,1600,0.89,0.302
3757,1750,0.97,0.271
3758,1800,1,0.227
3759,1760,0.98,0.155
3760,1710,0.95,0.083
3761,1477,0.82,0.019
3762,1450,0.81,0
3763,1500,0.83,0
3764,1620,0.9,0
3765,1550,0.86,0
3766,1120,0.62,0
3767,1050,0.58,0
3768,1030,0.57,0
3769,954,0.53,0
3770,940,0.52,0
3771,907,0.5,0
3772,930,0.52,0
3773,946,0.53,0
3774,924,0.51,0.036
3775,997,0.55,0.115
3776,1200,0.67,0.189
3777,1597,0.89,0.258
3778,1721,0.96,0.326
3779,1686,0.94,0.397
3780,1600,0.89,0.36
3781,1750,0.97,0.316
3782,1800,1,0.246
3783,1760,0.98,0.164
3784,1710,0.95,0.09
3785,1477,0.82,0.022
3786,1450,0.81,0
3787,1500,0.83,0
3788,1620,0.9,0
3789,1550,0.86,0
3790,1120,0.62,0
3791,1050,0.58,0
3792,1030,0.57,0
3793,954,0.53,0
3794,940,0.52,0
3795,907,0.5,0
3796,930,0.52,0
3797,946,0.53,0
3798,924,0.51,0.041
3799,997,0.55,0.13
3800,1200,0.67,0.234
3801,1597,0.89,0.349
3802,1721,0.96,0.427
3803,1686,0.94,0.461
3804,1600,0.89,0.416
3805,1750,0.97,0.36
3806,1800,1,0.284
3807,1760,0.98,0.201
3808,1710,0.95,0.106
3809,1477,0.82,0.023
3810,1450,0.81,0
3811,1500,0.83,0
3812,1620,0.9,0
3813,1550,0.86,0
3814,1120,0.62,0
3815,1050,0.58,0
3816,1030,0.57,0
3817,954,0.53,0
3818,940,0.52,0
3819,907,0.5,0
3820,930,0.52,0
3821,946,0.53,0.001
3822,924,0.51,0.058
3823,997,0.55,0.151
3824,1200,0.67,0.239
3825,1597,0.89,0.314
3826,1721,0.96,0.388
3827,1686,0.94,0.407
3828,1600,0.89,0.344
3829,1750,0.97,0.296
3830,1800,1,0.242
3831,1760,0.98,0.165
3832,1710,0.95,0.088
3833,1477,0.82,0.022
3834,1450,0.81,0
3835,1500,0.83,0
3836,1620,0.9,0
3837,1550,0.86,0
3838,1120,0.62,0
3839,1050,0.58,0
3840,1030,0.57,0
3841,954,0.53,0
3842,940,0.52,0
3843,907,0.5,0
3844,930,0.52,0
3845,946,0.53,0
3846,924,0.51,0.046
3847,997,0.55,0.127
3848,1200,0.67,0.203
3849,1597,0.89,0.264
3850,1721,0.96,0.312
3851,1686,0.94,0.326
3852,1600,0.89,0.311
3853,1750,0.97,0.272
3854,1800,1,0.184
3855,1760,0.98,0.116
3856,1710,0.95,0.062
3857,1477,0.82,0.014
3858,1450,0.81,0
3859,1500,0.83,0
3860,1620,0.9,0
3861,1550,0.86,0
3862,1120,0.62,0
3863,1050,0.58,0
3864,1030,0.57,0
3865,954,0.53,0
3866,940,0.52,0
3867,907,0.5,0
3868,930,0.52,0
3869,946,0.53,0
3870,924,0.51,0.053
3871,997,0.55,0.151
3872,1200,0.67,0.249
3873,1597,0.89,0.318
3874,1721,0.96,0.328
3875,1686,0.94,0.293
3876,1600,0.89,0.276
3877,1750,0.97,0.228
3878,1800,1,0.177
3879,1760,0.98,0.118
3880,1710,0.95,0.06
3881,1477,0.82,0.014
3882,1450,0.81,0
3883,1500,0.83,0
3884,1620,0.9,0
3885,1550,0.86,0
3886,1120,0.62,0
3887,1050,0.58,0
3888,1030,0.57,0
3889,954,0.53,0
3890,940,0.52,0
3891,907,0.5,0
3892,930,0.52,0
3893,946,0.53,0
3894,924,0.51,0.038
3895,997,0.55,0.113
3896,1200,0.67,0.179
3897,1597,0.89,0.219
3898,1721,0.96,0.253
3899,1686,0.94,0.278
3900,1600,0.89,0.292
3901,1750,0.97,0.288
3902,1800,1,0.232
3903,1760,0.98,0.163
3904,1710,0.95,0.088
3905,1477,0.82,0.022
3906,1450,0.81,0
3907,1500,0.83,0
3908,1620,0.9,0
3909,1550,0.86,0
3910,1120,0.62,0
3911,1050,0.58,0
3912,1030,0.57,0
3913,954,0.53,0
3914,940,0.52,0
3915,907,0.5,0
3916,930,0.52,0
3917,946,0.53,0
3918,924,0.51,0.032
3919,997,0.55,0.103
3920,1200,0.67,0.188
3921,1597,0.89,0.227
3922,1721,0.96,0.235
3923,1686,0.94,0.248
3924,1600,0.89,0.262
3925,1750,0.97,0.256
3926,1800,1,0.204
3927,1760,0.98,0.146
3928,1710,0.95,0.079
3929,1477,0.82,0.012
3930,1450,0.81,0
3931,1500,0.83,0
3932,1620,0.9,0
3933,1550,0.86,0
3934,1120,0.62,0
3935,1050,0.58,0
3936,1030,0.57,0
3937,954,0.53,0
3938,940,0.52,0
3939,907,0.5,0
3940,930,0.52,0
3941,946,0.53,0
3942,924,0.51,0.024
3943,997,0.55,0.08
3944,1200,0.67,0.159
3945,1597,0.89,0.248
3946,1721,0.96,0.303
3947,1686,0.94,0.332
3948,1600,0.89,0.318
3949,1750,0.97,0.288
3950,1800,1,0.244
3951,1760,0.98,0.168
3952,1710,0.95,0.076
3953,1477,0.82,0.012
3954,1450,0.81,0
3955,1500,0.83,0
3956,1620,0.9,0
3957,1550,0.86,0
3958,1120,0.62,0
3959,1050,0.58,0
3960,1030,0.57,0
3961,954,0.53,0
3962,940,0.52,0
3963,907,0.5,0
3964,930,0.52,0
3965,946,0.53,0
3966,924,0.51,0.047
3967,997,0.55,0.149
3968,1200,0.67,0.245
3969,1597,0.89,0.332
3970,1721,0.96,0.376
3971,1686,0.94,0.39
3972,1600,0.89,0.373
3973,1750,0.97,0.342
3974,1800,1,0.301
3975,1760,0.98,0.238
3976,1710,0.95,0.15
3977,1477,0.82,0.048
3978,1450,0.81,0
3979,1500,0.83,0
3980,1620,0.9,0
3981,1550,0.86,0
3982,1120,0.62,0
3983,1050,0.58,0
3984,1030,0.57,0
3985,954,0.53,0
3986,940,0.52,0
3987,907,0.5,0
3988,930,0.52,0
3989,946,0.53,0.001
3990,924,0.51,0.051
3991,997,0.55,0.123
3992,1200,0.67,0.178
3993,1597,0.89,0.245
3994,1721,0.96,0.31
3995,1686,0.94,0.344
3996,1600,0.89,0.37
3997,1750,0.97,0.348
3998,1800,1,0.301
3999,1760,0.98,0.217
4000,1710,0.95,0.12
4001,1477,0.82,0.03
4002,1450,0.81,0
4003,1500,0.83,0
4004,1620,0.9,0
4005,1550,0.86,0
4006,1120,0.62,0
4007,1050,0.58,0
4008,1030,0.57,0
4009,954,0.53,0
4010,940,0.52,0
4011,907,0.5,0
4012,930,0.52,0
4013,946,0.53,0
4014,924,0.51,0.041
4015,997,0.55,0.119
4016,1200,0.67,0.216
4017,1597,0.89,0.33
4018,1721,0.96,0.414
4019,1686,0.94,0.465
4020,1600,0.89,0.45
4021,1750,0.97,0.382
4022,1800,1,0.279
4023,1760,0.98,0.166
4024,1710,0.95,0.083
4025,1477,0.82,0.017
4026,1450,0.81,0
4027,1500,0.83,0
4028,1620,0.9,0
4029,1550,0.86,0
4030,1120,0.62,0
4031,1050,0.58,0
4032,1030,0.57,0
4033,954,0.53,0
4034,940,0.52,0
4035,907,0.5,0
4036,930,0.52,0
4037,946,0.53,0
4038,924,0.51,0.011
4039,997,0.55,0.049
4040,1200,0.67,0.121
4041,1597,0.89,0.213
4042,1721,0.96,0.304
4043,1686,0.94,0.372
4044,1600,0.89,0.379
4045,1750,0.97,0.342
4046,1800,1,0.281
4047,1760,0.98,0.214
4048,1710,0.95,0.125
4049,1477,0.82,0.039
4050,1450,0.81,0
4051,1500,0.83,0
4052,1620,0.9,0
4053,1550,0.86,0
4054,1120,0.62,0
4055,1050,0.58,0
4056,1030,0.57,0
4057,954,0.53,0
4058,940,0.52,0
4059,907,0.5,0
4060,930,0.52,0
4061,946,0.53,0.002
4062,924,0.51,0.083
4063,997,0.55,0.216
4064,1200,0.67,0.334
4065,1597,0.89,0.425
4066,1721,0.96,0.452
4067,1686,0.94,0.476
4068,1600,0.89,0.463
4069,1750,0.97,0.418
4070,1800,1,0.337
4071,1760,0.98,0.258
4072,1710,0.95,0.143
4073,1477,0.82,0.039
4074,1450,0.81,0
4075,1500,0.83,0
4076,1620,0.9,0
4077,1550,0.86,0
4078,1120,0.62,0
4079,1050,0.58,0
4080,1030,0.57,0
4081,954,0.53,0
4082,940,0.52,0
4083,907,0.5,0
4084,930,0.52,0
4085,946,0.53,0
4086,924,0.51,0.039
4087,997,0.55,0.12
4088,1200,0.67,0.202
4089,1597,0.89,0.274
4090,1721,0.96,0.318
4091,1686,0.94,0.309
4092,1600,0.89,0.27
4093,1750,0.97,0.233
4094,1800,1,0.188
4095,1760,0.98,0.11
4096,1710,0.95,0.053
4097,1477,0.82,0.012
4098,1450,0.81,0
4099,1500,0.83,0
4100,1620,0.9,0
4101,1550,0.86,0
4102,1120,0.62,0
4103,1050,0.58,0
4104,1030,0.57,0
4105,954,0.53,0
4106,940,0.52,0
4107,907,0.5,0
4108,930,0.52,0
4109,946,0.53,0
4110,924,0.51,0.045
4111,997,0.55,0.136
4112,1200,0.67,0.229
4113,1597,0.89,0.305
4114,1721,0.96,0.359
4115,1686,0.94,0.399
4116,1600,0.89,0.379
4117,1750,0.97,0.299
4118,1800,1,0.217
4119,1760,0.98,0.146
4120,1710,0.95,0.077
4121,1477,0.82,0.019
4122,1450,0.81,0
4123,1500,0.83,0
4124,1620,0.9,0
4125,1550,0.86,0
4126,1120,0.62,0
4127,1050,0.58,0
4128,1030,0.57,0
4129,954,0.53,0
4130,940,0.52,0
4131,907,0.5,0
4132,930,0.52,0
4133,946,0.53,0
4134,924,0.51,0.038
4135,997,0.55,0.099
4136,1200,0.67,0.167
4137,1597,0.89,0.244
4138,1721,0.96,0.302
4139,1686,0.94,0.335
4140,1600,0.89,0.356
4141,1750,0.97,0.331
4142,1800,1,0.283
4143,1760,0.98,0.211
4144,1710,0.95,0.117
4145,1477,0.82,0.028
4146,1450,0.81,0
4147,1500,0.83,0
4148,1620,0.9,0
4149,1550,0.86,0
4150,1120,0.62,0
4151,1050,0.58,0
4152,1030,0.57,0
4153,954,0.53,0
4154,940,0.52,0
4155,907,0.5,0
4156,930,0.52,0
4157,946,0.53,0.001
4158,924,0.51,0.075
4159,997,0.55,0.203
4160,1200,0.67,0.332
4161,1597,0.89,0.445
4162,1721,0.96,0.527
4163,1686,0.94,0.571
4164,1600,0.89,0.579
4165,1750,0.97,0.542
4166,1800,1,0.463
4167,1760,0.98,0.348
4168,1710,0.95,0.202
4169,1477,0.82,0.058
4170,1450,0.81,0
4171,1500,0.83,0
4172,1620,0.9,0
4173,1550,0.86,0
4174,1120,0.62,0
4175,1050,0.58,0
4176,1030,0.57,0
4177,954,0.53,0
4178,940,0.52,0
4179,907,0.5,0
4180,930,0.52,0
4181,946,0.53,0
4182,924,0.51,0.048
4183,997,0.55,0.146
4184,1200,0.67,0.264
4185,1597,0.89,0.359
4186,1721,0.96,0.437
4187,1686,0.94,0.488
4188,1600,0.89,0.475
4189,1750,0.97,0.403
4190,1800,1,0.282
4191,1760,0.98,0.187
4192,1710,0.95,0.109
4193,1477,0.82,0.031
4194,1450,0.81,0
4195,1500,0.83,0
4196,1620,0.9,0
4197,1550,0.86,0
4198,1120,0.62,0
4199,1050,0.58,0
4200,1030,0.57,0
4201,954,0.53,0
4202,940,0.52,0
4203,907,0.5,0
4204,930,0.52,0
4205,946,0.53,0
4206,924,0.51,0.056
4207,997,0.55,0.162
4208,1200,0.67,0.258
4209,1597,0.89,0.301
4210,1721,0.96,0.34
4211,1686,0.94,0.357
4212,1600,0.89,0.376
4213,1750,0.97,0.364
4214,1800,1,0.317
4215,1760,0.98,0.235
4216,1710,0.95,0.122
4217,1477,0.82,0.029
4218,1450,0.81,0
4219,1500,0.83,0
4220,1620,0.9,0
4221,1550,0.86,0
4222,1120,0.62,0
4223,1050,0.58,0
4224,1030,0.57,0
4225,954,0.53,0
4226,940,0.52,0
4227,907,0.5,0
4228,930,0.52,0
4229,946,0.53,0
4230,924,0.51,0.025
4231,997,0.55,0.055
4232,1200,0.67,0.085
4233,1597,0.89,0.12
4234,1721,0.96,0.153
4235,1686,0.94,0.18
4236,1600,0.89,0.169
4237,1750,0.97,0.143
4238,1800,1,0.11
4239,1760,0.98,0.074
4240,1710,0.95,0.034
4241,1477,0.82,0.005
4242,1450,0.81,0
4243,1500,0.83,0
4244,1620,0.9,0
4245,1550,0.86,0
4246,1120,0.62,0
4247,1050,0.58,0
4248,1030,0.57,0
4249,954,0.53,0
4250,940,0.52,0
4251,907,0.5,0
4252,930,0.52,0
4253,946,0.53,0
4254,924,0.51,0.021
4255,997,0.55,0.078
4256,1200,0.67,0.146
4257,1597,0.89,0.213
4258,1721,0.96,0.31
4259,1686,0.94,0.397
4260,1600,0.89,0.493
4261,1750,0.97,0.5
4262,1800,1,0.437
4263,1760,0.98,0.338
4264,1710,0.95,0.201
4265,1477,0.82,0.059
4266,1450,0.81,0
4267,1500,0.83,0
4268,1620,0.9,0
4269,1550,0.86,0
4270,1120,0.62,0
4271,1050,0.58,0
4272,1030,0.57,0
4273,954,0.53,0
4274,940,0.52,0
4275,907,0.5,0
4276,930,0.52,0
4277,946,0.53,0.002
4278,924,0.51,0.082
4279,997,0.55,0.205
4280,1200,0.67,0.302
4281,1597,0.89,0.36
4282,1721,0.96,0.396
4283,1686,0.94,0.377
4284,1600,0.89,0.399
4285,1750,0.97,0.37
4286,1800,1,0.335
4287,1760,0.98,0.23
4288,1710,0.95,0.097
4289,1477,0.82,0.018
4290,1450,0.81,0
4291,1500,0.83,0
4292,1620,0.9,0
4293,1550,0.86,0
4294,1120,0.62,0
4295,1050,0.58,0
4296,1030,0.57,0
4297,954,0.53,0
4298,940,0.52,0
4299,907,0.5,0
4300,930,0.52,0
4301,946,0.53,0
4302,924,0.51,0.042
4303,997,0.55,0.123
4304,1200,0.67,0.216
4305,1597,0.89,0.295
4306,1721,0.96,0.345
4307,1686,0.94,0.366
4308,1600,0.89,0.342
4309,1750,0.97,0.297
4310,1800,1,0.213
4311,1760,0.98,0.147
4312,1710,0.95,0.075
4313,1477,0.82,0.018
4314,1450,0.81,0
4315,1500,0.83,0
4316,1620,0.9,0
4317,1550,0.86,0
4318,1120,0.62,0
4319,1050,0.58,0
4320,1030,0.57,0
4321,954,0.53,0
4322,940,0.52,0
4323,907,0.5,0
4324,930,0.52,0
4325,946,0.53,0
4326,924,0.51,0.043
4327,997,0.55,0.114
4328,1200,0.67,0.175
4329,1597,0.89,0.234
4330,1721,0.96,0.292
4331,1686,0.94,0.325
4332,1600,0.89,0.339
4333,1750,0.97,0.333
4334,1800,1,0.293
4335,1760,0.98,0.214
4336,1710,0.95,0.116
4337,1477,0.82,0.027
4338,1450,0.81,0
4339,1500,0.83,0
4340,1620,0.9,0
4341,1550,0.86,0
4342,1120,0.62,0
4343,1050,0.58,0
4344,1030,0.57,0
4345,954,0.53,0
4346,940,0.52,0
4347,907,0.5,0
4348,930,0.52,0
4349,946,0.53,0
4350,924,0.51,0.044
4351,997,0.55,0.123
4352,1200,0.67,0.198
4353,1597,0.89,0.244
4354,1721,0.96,0.27
4355,1686,0.94,0.282
4356,1600,0.89,0.274
4357,1750,0.97,0.249
4358,1800,1,0.212
4359,1760,0.98,0.149
4360,1710,0.95,0.083
4361,1477,0.82,0.022
4362,1450,0.81,0
4363,1500,0.83,0
4364,1620,0.9,0
4365,1550,0.86,0
4366,1120,0.62,0
4367,1050,0.58,0
4368,1030,0.57,0
4369,954,0.53,0
4370,940,0.52,0
4371,907,0.5,0
4372,930,0.52,0
4373,946,0.53,0.001
4374,924,0.51,0.059
4375,997,0.55,0.168
4376,1200,0.67,0.264
4377,1597,0.89,0.342
4378,1721,0.96,0.382
4379,1686,0.94,0.392
4380,1600,0.89,0.39
4381,1750,0.97,0.357
4382,1800,1,0.298
4383,1760,0.98,0.214
4384,1710,0.95,0.125
4385,1477,0.82,0.034
4386,1450,0.81,0
4387,1500,0.83,0
4388,1620,0.9,0
4389,1550,0.86,0
4390,1120,0.62,0
4391,1050,0.58,0
4392,1030,0.57,0
4393,954,0.53,0
4394,940,0.52,0
4395,907,0.5,0
4396,930,0.52,0
4397,946,0.53,0
4398,924,0.51,0.036
4399,997,0.55,0.086
4400,1200,0.67,0.168
4401,1597,0.89,0.236
4402,1721,0.96,0.274
4403,1686,0.94,0.277
4404,1600,0.89,0.285
4405,1750,0.97,0.275
4406,1800,1,0.21
4407,1760,0.98,0.141
4408,1710,0.95,0.083
4409,1477,0.82,0.019
4410,1450,0.81,0
4411,1500,0.83,0
4412,1620,0.9,0
4413,1550,0.86,0
4414,1120,0.62,0
4415,1050,0.58,0
4416,1030,0.57,0
4417,954,0.53,0
4418,940,0.52,0
4419,907,0.5,0
4420,930,0.52,0
4421,946,0.53,0
4422,924,0.51,0.054
4423,997,0.55,0.139
4424,1200,0.67,0.221
4425,1597,0.89,0.278
4426,1721,0.96,0.33
4427,1686,0.94,0.349
4428,1600,0.89,0.341
4429,1750,0.97,0.322
4430,1800,1,0.261
4431,1760,0.98,0.21
4432,1710,0.95,0.131
4433,1477,0.82,0.039
4434,1450,0.81,0
4435,1500,0.83,0
4436,1620,0.9,0
4437,1550,0.86,0
4438,1120,0.62,0
4439,1050,0.58,0
4440,1030,0.57,0
4441,954,0.53,0
4442,940,0.52,0
4443,907,0.5,0
4444,930,0.52,0
4445,946,0.53,0
4446,924,0.51,0.052
4447,997,0.55,0.152
4448,1200,0.67,0.264
4449,1597,0.89,0.372
4450,1721,0.96,0.467
4451,1686,0.94,0.512
4452,1600,0.89,0.491
4453,1750,0.97,0.435
4454,1800,1,0.362
4455,1760,0.98,0.26
4456,1710,0.95,0.142
4457,1477,0.82,0.032
4458,1450,0.81,0
4459,1500,0.83,0
4460,1620,0.9,0
4461,1550,0.86,0
4462,1120,0.62,0
4463,1050,0.58,0
4464,1030,0.57,0
4465,954,0.53,0
4466,940,0.52,0
4467,907,0.5,0
4468,930,0.52,0
4469,946,0.53,0
4470,924,0.51,0.039
4471,997,0.55,0.11
4472,1200,0.67,0.202
4473,1597,0.89,0.266
4474,1721,0.96,0.29
4475,1686,0.94,0.307
4476,1600,0.89,0.314
4477,1750,0.97,0.286
4478,1800,1,0.218
4479,1760,0.98,0.138
4480,1710,0.95,0.073
4481,1477,0.82,0.017
4482,1450,0.81,0
4483,1500,0.83,0
4484,1620,0.9,0
4485,1550,0.86,0
4486,1120,0.62,0
4487,1050,0.58,0
4488,1030,0.57,0
4489,954,0.53,0
4490,940,0.52,0
4491,907,0.5,0
4492,930,0.52,0
4493,946,0.53,0
4494,924,0.51,0.047
4495,997,0.55,0.144
4496,1200,0.67,0.269
4497,1597,0.89,0.375
4498,1721,0.96,0.426
4499,1686,0.94,0.46
4500,1600,0.89,0.459
4501,1750,0.97,0.447
4502,1800,1,0.377
4503,1760,0.98,0.29
4504,1710,0.95,0.17
